id,zona,piso,estrato,preciom,areaconst,parquea,banios,habitac,tipo,barrio,longitud,latitud
3645,Zona Sur,1,6,340,108,1,2,3,Apartamento,ciudad jardín,-76.5276,3.36485
3646,Zona Sur,3,5,220,63,1,2,2,Apartamento,la hacienda,-76.52763,3.39515
3647,Zona Norte,1,5,690,496,4,6,7,Casa,versalles,-76.52767,3.46355
3648,Zona Sur,2,5,235,70,1,2,3,Apartamento,valle del lili,-76.52767,3.37154
3649,Zona Norte,9,6,385,120,2,3,4,Apartamento,chipichape,-76.52767,3.47793
3650,Zona Norte,3,4,225,95,1,3,3,Apartamento,la campiña,-76.52768,3.48216
3651,Zona Sur,1,3,350,249,1,5,6,Casa,cristobal colón,-76.52769,3.42031
3652,Zona Sur,NA,6,1900,850,8,7,6,Casa,pance,-76.52772,3.33984
3653,Zona Sur,1,6,1700,380,2,4,4,Casa,pance,-76.52776,3.35065
3654,Zona Sur,2,6,580,138,2,4,0,Apartamento,pance,-76.52778,3.34537
3655,Zona Sur,7,6,300,92,1,2,3,Apartamento,ciudad jardín,-76.52779,3364
3656,Zona Centro,1,3,250,170,2,2,5,Casa,junin,-76.52779,3.43509
3657,Zona Norte,NA,4,450,300,1,4,6,Casa,versalles,-76.5278,3.46275
3658,Zona Sur,4,5,320,100,1,2,3,Apartamento,el ingenio,-76.5278,3.38077
3659,Zona Sur,7,6,395,130,2,3,3,Apartamento,ciudad jardín,-76.52781,3.3656
3660,Zona Norte,8,4,750,300,3,5,4,Apartamento,chipichape,-76.52782,3.47595
3661,Zona Norte,2,4,300,163,1,3,3,Apartamento,san vicente,-76.52785,3.46701
3662,Zona Sur,2,5,350,103,1,2,3,Casa,valle del lili,-76.52786,3.37724
3663,Zona Sur,9,5,310,98,1,2,3,Apartamento,valle del lili,-76.52786,3.37724
3664,Zona Sur,7,4,183,68,1,2,3,Apartamento,valle del lili,-76.52786,3.37724
3665,Zona Sur,2,4,160,60,1,2,3,Apartamento,valle del lili,-76.52786,3.37724
3666,Zona Sur,3,5,260,86,1,4,3,Apartamento,el ingenio,-76.52786,3.38576
3667,Zona Sur,2,4,245,100,1,3,2,Casa,la selva,-76.52787,3.40856
3668,Zona Centro,NA,3,310,203,NA,2,4,Casa,guayaquil,-76.52788,3.43874
3669,Zona Sur,4,4,230,82,1,2,3,Apartamento,el caney,-76.52789,3.48383
3670,Zona Sur,4,4,230,82,1,2,3,Apartamento,el caney,-76.52789,3.48383
3671,Zona Sur,5,4,175,58,1,2,3,Apartamento,primero de mayo,-76.5279,3.40472
3672,Zona Centro,1,3,220,150,1,3,4,Casa,junin,-76.52791,3.43662
3673,Zona Sur,1,5,270,66,1,2,3,Apartamento,prados del limonar,-76.52792,3.3894
3674,Zona Sur,1,5,260,68,1,2,3,Apartamento,el ingenio,-76.52792,3.37872
3675,Zona Norte,4,4,250,118,1,2,3,Apartamento,versalles,-76.52793,3.46699
3676,Zona Sur,NA,6,600,150,2,4,3,Apartamento,parcelaciones pance,-76.52793,3.35038
3677,Zona Sur,6,6,400,110,2,3,3,Apartamento,ciudad jardín,-76.52793,3.36435
3678,Zona Sur,2,6,250,94,3,2,3,Apartamento,ciudad jardín,-76.52793,3.36546
3679,Zona Sur,1,6,350,99,1,3,3,Apartamento,la hacienda,-76.52794,3.44351
3680,Zona Centro,1,3,235,147,2,4,5,Casa,junin,-76.52795,3.43784
3681,Zona Norte,NA,5,500,313,2,4,6,Casa,versalles,-76.52797,3.4626
3682,Zona Sur,2,6,680,250,3,6,5,Casa,pance,-76.52797,3.4626
3683,Zona Norte,NA,5,220,136,2,3,3,Apartamento,la flora,-76.52797,3.47287
3684,Zona Sur,NA,5,600,300,2,5,4,Casa,san joaquín,-76.52798,3.37604
3742,Zona Norte,6,4,175,90,NA,1,3,Apartamento,la flora,-76.52802,3.47487
3743,Zona Sur,2,6,465,140,2,5,4,Casa,ciudad jardín,-76.52804,3.36505
3744,Zona Sur,12,6,385,110,2,3,4,Apartamento,ciudad jardín,-76.52804,3.36505
3745,Zona Sur,2,5,450,155,2,4,5,Casa,san joaquín,-76.52805,3.3952
3746,Zona Sur,2,6,850,258,3,4,4,Casa,ciudad jardín,-76.52805,3.3542
3747,Zona Sur,2,6,850,198,4,4,4,Casa,pance,-76.5281,3.35184
3748,Zona Sur,NA,5,460,140,2,3,4,Casa,la hacienda,-76.5281,3.39562
3749,Zona Sur,2,5,225,63,1,2,3,Apartamento,la hacienda,-76.5281,3.3936
3750,Zona Norte,2,3,140,60,NA,2,2,Apartamento,menga,-76.52811,3.48791
3751,Zona Norte,6,5,380,171.1,2,2,3,Apartamento,versalles,-76.52812,3.46362
3752,Zona Norte,7,4,250,106,1,2,3,Apartamento,versalles,-76.52812,3.46362
3753,Zona Sur,2,4,650,269,2,6,7,Casa,colinas del sur,-76.52814,3.38386
3754,Zona Sur,1,3,150,80,NA,2,3,Apartamento,las granjas,-76.52817,3.40847
3755,Zona Sur,1,3,155,90,1,2,3,Casa,la selva,-76.52818,3.40819
3756,Zona Sur,3,3,360,110,NA,5,7,Casa,la selva,-76.52818,3.41164
3757,Zona Sur,2,5,450,190,2,4,3,Casa,ciudad jardín,-76.52819,3.36477
3758,Zona Sur,NA,5,155,60,1,2,2,Apartamento,valle del lili,-76.52821,3.38513
3759,Zona Sur,2,6,468,186,2,4,5,Casa,ciudad jardín,-76.52824,3.42863
3760,Zona Sur,2,6,590,137,2,4,3,Apartamento,pance,-76.52824,3.35241
3761,Zona Sur,5,4,130,50,NA,2,2,Apartamento,valle del lili,-76.52824,3.37183
3762,Zona Sur,NA,5,400,163,2,3,5,Casa,el ingenio,-76.52825,3.3823
3763,Zona Sur,7,5,330,98,1,2,3,Apartamento,la hacienda,-76.52827,3.39553
3764,Zona Sur,2,5,450,133,2,4,3,Casa,ciudad jardín,-76.52827,3.36543
3765,Zona Sur,3,5,450,133,2,4,3,Casa,ciudad jardín,-76.52828,3.36533
3766,Zona Norte,3,5,327,143,2,2,3,Apartamento,versalles,-76.5283,3.46092
3767,Zona Norte,4,5,250,270,1,4,4,Apartamento,versalles,-76.5283,3.46092
3768,Zona Norte,12,5,330,80,1,2,1,Apartamento,versalles,-76.5283,3.46092
3769,Zona Norte,3,5,330,142,2,3,3,Apartamento,versalles,-76.5283,3.46092
3770,Zona Norte,NA,4,190,81,1,2,3,Apartamento,santa monica,-76.5283,3.47504
3771,Zona Sur,3,5,195,100,1,2,3,Apartamento,el ingenio,-76.52831,3.38493
3772,Zona Sur,3,4,800,550,3,4,8,Casa,colseguros,-76.52832,3.43105
3773,Zona Sur,2,5,430,200,2,4,5,Casa,el ingenio,-76.52833,3.38246
3774,Zona Sur,1,4,270,84,1,2,3,Apartamento,prados del limonar,-76.52833,3.39104
3775,Zona Sur,2,6,850,250,4,5,5,Casa,ciudad jardín,-76.52834,3.35424
3776,Zona Norte,NA,6,1000,270,NA,4,3,Casa,Cali,-76.52835,3.35453
3777,Zona Sur,2,5,430,350,4,4,5,Casa,el ingenio,-76.52836,3.38187
3778,Zona Norte,NA,5,350,124,2,3,3,Apartamento,menga,-76.52836,3.48292
3779,Zona Norte,3,4,350,98,2,3,4,Casa,chipichape,-76.5284,3.48154
3780,Zona Sur,7,5,410,142,2,3,4,Apartamento,ciudad jardín,-76.5284,3.36572
3781,Zona Sur,2,6,500,120,2,3,3,Apartamento,pance,-76.52842,3.34698
3782,Zona Sur,2,6,570,134,2,4,4,Apartamento,pance,-76.52842,3.34698
3783,Zona Norte,NA,6,400,110,NA,3,3,Apartamento,acopi,-76.52843,3.35073
3784,Zona Centro,2,3,357,233,NA,5,5,Casa,junin,-76.52844,3.43426
3785,Zona Sur,NA,6,1580,296,4,4,3,Apartamento,pance,-76.52844,3.34712
3786,Zona Sur,8,6,850,192,2,5,3,Apartamento,ciudad jardín,-76.52846,3.3654
3787,Zona Sur,6,5,240,70,1,2,3,Apartamento,ciudad bochalema,-76.52846,3.3654
3788,Zona Centro,2,3,150,96,NA,2,4,Apartamento,junin,-76.52848,3.43508
3789,Zona Sur,NA,4,140,64,1,2,3,Apartamento,urbanizacion gratamira,-76.5285,3.40394
3790,Zona Sur,NA,4,175,65,1,2,3,Apartamento,primero de mayo,-76.5285,3.40395
3791,Zona Sur,2,4,178,63,1,2,3,Apartamento,ciudad bochalema,-76.52851,3.36019
3792,Zona Centro,3,3,260,200,NA,2,7,Casa,guayaquil,-76.52853,3.44222
3793,Zona Norte,NA,6,680,146,NA,5,5,Casa,acopi,-76.52853,3.44222
3794,Zona Norte,NA,4,250,98,1,3,3,Apartamento,la campiña,-76.52854,3.47977
3795,Zona Sur,2,6,680,260,2,5,5,Casa,ciudadela pasoancho,-76.52857,3.38805
3796,Zona Sur,4,5,480,169,2,4,3,Apartamento,el ingenio,-76.52857,3.38805
3797,Zona Sur,NA,6,398,106,2,3,3,Apartamento,pance,-76.52858,3.35056
3798,Zona Sur,1,5,310,137,2,4,4,Apartamento,el ingenio,-76.52859,3.37421
3799,Zona Sur,4,4,750,500,3,10,9,Casa,prados del limonar,-76.5286,3.3906
3800,Zona Norte,11,5,550,660,1,5,0,Apartamento,versalles,-76.52862,3.45962
3801,Zona Sur,3,4,380,183,1,3,3,Apartamento,Prados Del Limonar,-76.52862,3.39056
3802,Zona Sur,6,6,710,158,2,5,3,Apartamento,pance,-76.52862,3.34982
3803,Zona Sur,5,4,140,65,1,2,3,Apartamento,cristobal colón,-76.52862,3.42404
